City,Edition,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
Mexico,1968,Track and Field,Track and Field,"PARKIN-SHERWOOD, Sheila Hilary",GBR,Women,long jump,W,Silver
Mexico,1968,Track and Field,Track and Field,"RYAN, Michael Robert",NZL,Men,marathon,M,Bronze
Mexico,1968,Track and Field,Track and Field,"WOLDE, Mamo",ETH,Men,marathon,M,Gold
Mexico,1968,Track and Field,Track and Field,"KIMIHARA, Kenji",JPN,Men,marathon,M,Silver
Mexico,1968,Track and Field,Track and Field,"TOTH, Annamaria",HUN,Women,pentathlon,W,Bronze
Mexico,1968,Track and Field,Track and Field,"BECKER-MICKLER, Ingrid",FRG,Women,pentathlon,W,Gold
Mexico,1968,Track and Field,Track and Field,"PROKOP-SYKORA, Liese",AUT,Women,pentathlon,W,Silver
Mexico,1968,Track and Field,Track and Field,"NORDWIG, Wolfgang",GDR,Men,pole vault,M,Bronze
Mexico,1968,Track and Field,Track and Field,"SEAGREN, Robert Lloyd",USA,Men,pole vault,M,Gold
Mexico,1968,Track and Field,Track and Field,"SCHIPROWSKI, Claus",FRG,Men,pole vault,M,Silver
Mexico,1968,Track and Field,Track and Field,"GUSHCHIN, Eduard",URS,Men,shot put,M,Bronze
Mexico,1968,Track and Field,Track and Field,"MATSON, James Randel",USA,Men,shot put,M,Gold
Mexico,1968,Track and Field,Track and Field,"WOODS, George Roger",USA,Men,shot put,M,Silver
Mexico,1968,Track and Field,Track and Field,"CHIZHOVA, Nadezhda",URS,Women,shot put,W,Bronze
Mexico,1968,Track and Field,Track and Field,"HELMBOLD-GUMMEL, Margitta",GDR,Women,shot put,W,Gold
Mexico,1968,Track and Field,Track and Field,"LANGE, Marita",GDR,Women,shot put,W,Silver
Mexico,1968,Track and Field,Track and Field,"GENTILE, Giuseppe",ITA,Men,triple jump,M,Bronze
Mexico,1968,Track and Field,Track and Field,"SANEEV, Viktor",URS,Men,triple jump,M,Gold
Mexico,1968,Track and Field,Track and Field,"PRUDENCIO, Nelson",BRA,Men,triple jump,M,Silver
Munich,1972,Track and Field,Track and Field,"YIFTER, Miruts",ETH,Men,10000m,M,Bronze
Munich,1972,Track and Field,Track and Field,"VIREN, Lasse",FIN,Men,10000m,M,Gold
Munich,1972,Track and Field,Track and Field,"PUTTEMANS, Emiel",BEL,Men,10000m,M,Silver
Munich,1972,Track and Field,Track and Field,"MILLER, Lennox",JAM,Men,100m,M,Bronze
Munich,1972,Track and Field,Track and Field,"BORZOV, Valery",URS,Men,100m,M,Gold
Munich,1972,Track and Field,Track and Field,"TAYLOR, Robert",USA,Men,100m,M,Silver
Munich,1972,Track and Field,Track and Field,"CHIVAS BARO, Silvia",CUB,Women,100m,W,Bronze
Munich,1972,Track and Field,Track and Field,"STECHER, Renate",GDR,Women,100m,W,Gold
Munich,1972,Track and Field,Track and Field,"BOYLE, Raelene Ann",AUS,Women,100m,W,Silver
Munich,1972,Track and Field,Track and Field,"RICHERT-BALZER, Karin",GDR,Women,100m hurdles,W,Bronze
Munich,1972,Track and Field,Track and Field,"EHRHARDT, Annelie",GDR,Women,100m hurdles,W,Gold
Munich,1972,Track and Field,Track and Field,"BUFANU-STEFANESCU, Valeria",ROU,Women,100m hurdles,W,Silver
Munich,1972,Track and Field,Track and Field,"HILL, Thomas",USA,Men,110m hurdles,M,Bronze
Munich,1972,Track and Field,Track and Field,"MILBURN, Rodney Jr.",USA,Men,110m hurdles,M,Gold
Munich,1972,Track and Field,Track and Field,"DRUT, Guy",FRA,Men,110m hurdles,M,Silver
Munich,1972,Track and Field,Track and Field,"DIXON, Rodney",NZL,Men,1500m,M,Bronze
Munich,1972,Track and Field,Track and Field,"VASALA, Pekka",FIN,Men,1500m,M,Gold
Munich,1972,Track and Field,Track and Field,"KEINO, Kipchoge",KEN,Men,1500m,M,Silver
Munich,1972,Track and Field,Track and Field,"PIGNI-CACCHI, Paola",ITA,Women,1500m,W,Bronze
Munich,1972,Track and Field,Track and Field,"BRAGINA, Lyudmila",URS,Women,1500m,W,Gold
Munich,1972,Track and Field,Track and Field,"HOFFMEISTER, Gunhild",GDR,Women,1500m,W,Silver
Munich,1972,Track and Field,Track and Field,"MENNEA, Pietro",ITA,Men,200m,M,Bronze
Munich,1972,Track and Field,Track and Field,"BORZOV, Valery",URS,Men,200m,M,Gold
Munich,1972,Track and Field,Track and Field,"BLACK, Lawrence J.",USA,Men,200m,M,Silver
Munich,1972,Track and Field,Track and Field,"SZEWINSKA, Irena",POL,Women,200m,W,Bronze
Munich,1972,Track and Field,Track and Field,"STECHER, Renate",GDR,Women,200m,W,Gold
Munich,1972,Track and Field,Track and Field,"BOYLE, Raelene Ann",AUS,Women,200m,W,Silver
Munich,1972,Track and Field,Track and Field,"REIMANN, Hans",GDR,Men,20km walk,M,Bronze
Munich,1972,Track and Field,Track and Field,"FRENKEL, Peter",GDR,Men,20km walk,M,Gold
Munich,1972,Track and Field,Track and Field,"GOLUBNICHY, Vladimir",URS,Men,20km walk,M,Silver
Munich,1972,Track and Field,Track and Field,"KANTANEN, Tapio",FIN,Men,3000m steeplechase,M,Bronze
Munich,1972,Track and Field,Track and Field,"KEINO, Kipchoge",KEN,Men,3000m steeplechase,M,Gold
Munich,1972,Track and Field,Track and Field,"JIPCHO, Benjamin Wabura",KEN,Men,3000m steeplechase,M,Silver
Munich,1972,Track and Field,Track and Field,"SANG, Julius",KEN,Men,400m,M,Bronze
Munich,1972,Track and Field,Track and Field,"MATTHEWS, Vincent Edward",USA,Men,400m,M,Gold
Munich,1972,Track and Field,Track and Field,"COLLETT, Wayne Curtis",USA,Men,400m,M,Silver
Munich,1972,Track and Field,Track and Field,"HAMMOND, Kathleen",USA,Women,400m,W,Bronze
Munich,1972,Track and Field,Track and Field,"ZEHRT, Monika",GDR,Women,400m,W,Gold
Munich,1972,Track and Field,Track and Field,"WILDEN-JAHN, Rita",FRG,Women,400m,W,Silver
Munich,1972,Track and Field,Track and Field,"HEMERY, David Peter",GBR,Men,400m hurdles,M,Bronze
Munich,1972,Track and Field,Track and Field,"AKII-BUA, John",UGA,Men,400m hurdles,M,Gold
Munich,1972,Track and Field,Track and Field,"MANN, Ralph Vernon",USA,Men,400m hurdles,M,Silver
Munich,1972,Track and Field,Track and Field,"EHL, Klaus",FRG,Men,4x100m relay,M,Bronze
Munich,1972,Track and Field,Track and Field,"HIRSCHT, Jobst",FRG,Men,4x100m relay,M,Bronze
Munich,1972,Track and Field,Track and Field,"KLOTZ, Karlheinz",FRG,Men,4x100m relay,M,Bronze
Munich,1972,Track and Field,Track and Field,"WUCHERER, Gerhard",FRG,Men,4x100m relay,M,Bronze
Munich,1972,Track and Field,Track and Field,"BLACK, Lawrence J.",USA,Men,4x100m relay,M,Gold
Munich,1972,Track and Field,Track and Field,"HART, Edward James",USA,Men,4x100m relay,M,Gold
Munich,1972,Track and Field,Track and Field,"TAYLOR, Robert",USA,Men,4x100m relay,M,Gold
Munich,1972,Track and Field,Track and Field,"TINKER, Gerald A.",USA,Men,4x100m relay,M,Gold
Munich,1972,Track and Field,Track and Field,"BORZOV, Valery",URS,Men,4x100m relay,M,Silver
Munich,1972,Track and Field,Track and Field,"KORNELYUK, Aleksandr",URS,Men,4x100m relay,M,Silver
Munich,1972,Track and Field,Track and Field,"LOVETSKY, Vladimir",URS,Men,4x100m relay,M,Silver
Munich,1972,Track and Field,Track and Field,"SILOVS, Yuris",URS,Men,4x100m relay,M,Silver
Munich,1972,Track and Field,Track and Field,"CHIVAS BARO, Silvia",CUB,Women,4x100m relay,W,Bronze
Munich,1972,Track and Field,Track and Field,"ELEJALDE DIAZ, Marlene",CUB,Women,4x100m relay,W,Bronze
Munich,1972,Track and Field,Track and Field,"ROMAY MARTINEZ, Fulgencia",CUB,Women,4x100m relay,W,Bronze
Munich,1972,Track and Field,Track and Field,"VALDES CAPOTE, Carmen",CUB,Women,4x100m relay,W,Bronze
Munich,1972,Track and Field,Track and Field,"BECKER-MICKLER, Ingrid",FRG,Women,4x100m relay,W,Gold
Munich,1972,Track and Field,Track and Field,"KRAUSE, Christiane",FRG,Women,4x100m relay,W,Gold
Munich,1972,Track and Field,Track and Field,"RICHTER-IRRGANG, Annegret",FRG,Women,4x100m relay,W,Gold
Munich,1972,Track and Field,Track and Field,"ROSENDAHL, Heidemarie",FRG,Women,4x100m relay,W,Gold
Munich,1972,Track and Field,Track and Field,"HEINICH, Christina",GDR,Women,4x100m relay,W,Silver
Munich,1972,Track and Field,Track and Field,"KAUFER, Evelyn",GDR,Women,4x100m relay,W,Silver
Munich,1972,Track and Field,Track and Field,"STECHER, Renate",GDR,Women,4x100m relay,W,Silver
Munich,1972,Track and Field,Track and Field,"STRUPPERT, B�rbel",GDR,Women,4x100m relay,W,Silver
Munich,1972,Track and Field,Track and Field,"BERTOULD, Gilles",FRA,Men,4x400m relay,M,Bronze
Munich,1972,Track and Field,Track and Field,"CARETTE, Jacques",FRA,Men,4x400m relay,M,Bronze
Munich,1972,Track and Field,Track and Field,"KERBIROU, Francis",FRA,Men,4x400m relay,M,Bronze
Munich,1972,Track and Field,Track and Field,"VELASQUES, Daniel Roger",FRA,Men,4x400m relay,M,Bronze
Munich,1972,Track and Field,Track and Field,"ASATI, Charles",KEN,Men,4x400m relay,M,Gold
Munich,1972,Track and Field,Track and Field,"NYAMAU, Hezekiah Munyoro",KEN,Men,4x400m relay,M,Gold
Munich,1972,Track and Field,Track and Field,"OUKO, Robert",KEN,Men,4x400m relay,M,Gold
Munich,1972,Track and Field,Track and Field,"SANG, Julius",KEN,Men,4x400m relay,M,Gold
Munich,1972,Track and Field,Track and Field,"HEMERY, David Peter",GBR,Men,4x400m relay,M,Silver
Munich,1972,Track and Field,Track and Field,"JENKINS, David Andrew",GBR,Men,4x400m relay,M,Silver
Munich,1972,Track and Field,Track and Field,"PASCOE, Alan Peter",GBR,Men,4x400m relay,M,Silver
Munich,1972,Track and Field,Track and Field,"REYNOLDS, Martin Edward",GBR,Men,4x400m relay,M,Silver
Munich,1972,Track and Field,Track and Field,"B�DDING-ECKHOFF, Inge",FRG,Women,4x400m relay,W,Bronze
Munich,1972,Track and Field,Track and Field,"FALCK-JANZE, Hildegard",FRG,Women,4x400m relay,W,Bronze
Munich,1972,Track and Field,Track and Field,"R�CKES, Anette",FRG,Women,4x400m relay,W,Bronze
Munich,1972,Track and Field,Track and Field,"WILDEN-JAHN, Rita",FRG,Women,4x400m relay,W,Bronze
Munich,1972,Track and Field,Track and Field,"K�SLING, Dagmar",GDR,Women,4x400m relay,W,Gold
Munich,1972,Track and Field,Track and Field,"K�HNE, Rita",GDR,Women,4x400m relay,W,Gold
Munich,1972,Track and Field,Track and Field,"SEIDLER, Helga",GDR,Women,4x400m relay,W,Gold
Munich,1972,Track and Field,Track and Field,"ZEHRT, Monika",GDR,Women,4x400m relay,W,Gold
Munich,1972,Track and Field,Track and Field,"FERGERSON, Mabel",USA,Women,4x400m relay,W,Silver
Munich,1972,Track and Field,Track and Field,"HAMMOND, Kathleen",USA,Women,4x400m relay,W,Silver
Munich,1972,Track and Field,Track and Field,"MANNING-JACKSON, Madeline",USA,Women,4x400m relay,W,Silver
Munich,1972,Track and Field,Track and Field,"TOUSSAINT, Cheryl Renee",USA,Women,4x400m relay,W,Silver
Munich,1972,Track and Field,Track and Field,"STEWART, Ian",GBR,Men,5000m,M,Bronze
Munich,1972,Track and Field,Track and Field,"VIREN, Lasse",FIN,Men,5000m,M,Gold
Munich,1972,Track and Field,Track and Field,"GAMMOUDI, Mohamed",TUN,Men,5000m,M,Silver
Munich,1972,Track and Field,Track and Field,"YOUNG, Lawrence Dean",USA,Men,50km walk,M,Bronze
Munich,1972,Track and Field,Track and Field,"KANNENBERG, Bernd",FRG,Men,50km walk,M,Gold
Munich,1972,Track and Field,Track and Field,"SOLDATENKO, Veniamin",URS,Men,50km walk,M,Silver
Munich,1972,Track and Field,Track and Field,"BOIT, Michael",KEN,Men,800m,M,Bronze
Munich,1972,Track and Field,Track and Field,"WOTTLE, David James",USA,Men,800m,M,Gold
Munich,1972,Track and Field,Track and Field,"ARZHANOV, Yevgeni",URS,Men,800m,M,Silver
Munich,1972,Track and Field,Track and Field,"HOFFMEISTER, Gunhild",GDR,Women,800m,W,Bronze
Munich,1972,Track and Field,Track and Field,"FALCK-JANZE, Hildegard",FRG,Women,800m,W,Gold
Munich,1972,Track and Field,Track and Field,"SABAITE, Niole",URS,Women,800m,W,Silver
Munich,1972,Track and Field,Track and Field,"KATUS, Ryszard",POL,Men,decathlon,M,Bronze
Munich,1972,Track and Field,Track and Field,"AVILOV, Nikolai",URS,Men,decathlon,M,Gold
Munich,1972,Track and Field,Track and Field,"LITVINENKO, Leonid",URS,Men,decathlon,M,Silver
Munich,1972,Track and Field,Track and Field,"BRUCH, Rickard",SWE,Men,discus throw,M,Bronze
Munich,1972,Track and Field,Track and Field,"DANEK, Ludvik",TCH,Men,discus throw,M,Gold
Munich,1972,Track and Field,Track and Field,"SILVESTER, L.Jay",USA,Men,discus throw,M,Silver
Munich,1972,Track and Field,Track and Field,"STOEVA, Vassilka",BUL,Women,discus throw,W,Bronze
Munich,1972,Track and Field,Track and Field,"MELNIK, Faina",URS,Women,discus throw,W,Gold
Munich,1972,Track and Field,Track and Field,"MENIS, Argentina",ROU,Women,discus throw,W,Silver
Munich,1972,Track and Field,Track and Field,"KHMELEVSKY, Vasili",URS,Men,hammer throw,M,Bronze
Munich,1972,Track and Field,Track and Field,"BONDARCHUK, Anatoli",URS,Men,hammer throw,M,Gold
Munich,1972,Track and Field,Track and Field,"SACHSE, Jochen",GDR,Men,hammer throw,M,Silver
Munich,1972,Track and Field,Track and Field,"STONES, Dwight Edwin",USA,Men,high jump,M,Bronze
Munich,1972,Track and Field,Track and Field,"TARMAK, Yuri",URS,Men,high jump,M,Gold
Munich,1972,Track and Field,Track and Field,"JUNGE, Stefan",GDR,Men,high jump,M,Silver
Munich,1972,Track and Field,Track and Field,"GUSENBAUER-MAJDAN, Ilona",AUT,Women,high jump,W,Bronze
Munich,1972,Track and Field,Track and Field,"MEYFARTH, Ulrike",FRG,Women,high jump,W,Gold
Munich,1972,Track and Field,Track and Field,"BLAGOEVA-DIMITROVA, Yordanka",BUL,Women,high jump,W,Silver
Munich,1972,Track and Field,Track and Field,"SCHMIDT, William David",USA,Men,javelin throw,M,Bronze
Munich,1972,Track and Field,Track and Field,"WOLFERMANN, Klaus",FRG,Men,javelin throw,M,Gold
Munich,1972,Track and Field,Track and Field,"LUSIS, Yanis",URS,Men,javelin throw,M,Silver
Munich,1972,Track and Field,Track and Field,"SCHMIDT, Kathryn Joan",USA,Women,javelin throw,W,Bronze
Munich,1972,Track and Field,Track and Field,"FUCHS, Ruth",GDR,Women,javelin throw,W,Gold
Munich,1972,Track and Field,Track and Field,"TODTEN-HEIN, Jaqueline",GDR,Women,javelin throw,W,Silver
Munich,1972,Track and Field,Track and Field,"ROBINSON, Arnie",USA,Men,long jump,M,Bronze
Munich,1972,Track and Field,Track and Field,"WILLIAMS, Randel Luvelle",USA,Men,long jump,M,Gold
Munich,1972,Track and Field,Track and Field,"BAUMGARTNER, Hans",FRG,Men,long jump,M,Silver
Munich,1972,Track and Field,Track and Field,"SURANOVA, Eva",TCH,Women,long jump,W,Bronze
Munich,1972,Track and Field,Track and Field,"ROSENDAHL, Heidemarie",FRG,Women,long jump,W,Gold
Munich,1972,Track and Field,Track and Field,"CHRISTOVA-YORGOVA, Diana",BUL,Women,long jump,W,Silver
Munich,1972,Track and Field,Track and Field,"WOLDE, Mamo",ETH,Men,marathon,M,Bronze
Munich,1972,Track and Field,Track and Field,"SHORTER, Frank Charles",USA,Men,marathon,M,Gold
Munich,1972,Track and Field,Track and Field,"LISMONT, Karel",BEL,Men,marathon,M,Silver
Munich,1972,Track and Field,Track and Field,"POLLAK, Burglinde",GDR,Women,pentathlon,W,Bronze
Munich,1972,Track and Field,Track and Field,"PETERS, Mary",GBR,Women,pentathlon,W,Gold
Munich,1972,Track and Field,Track and Field,"ROSENDAHL, Heidemarie",FRG,Women,pentathlon,W,Silver
Munich,1972,Track and Field,Track and Field,"JOHNSON, Jan Eric",USA,Men,pole vault,M,Bronze
Munich,1972,Track and Field,Track and Field,"NORDWIG, Wolfgang",GDR,Men,pole vault,M,Gold
Munich,1972,Track and Field,Track and Field,"SEAGREN, Robert Lloyd",USA,Men,pole vault,M,Silver
Munich,1972,Track and Field,Track and Field,"BRIESENICK, Hartmut",GDR,Men,shot put,M,Bronze
Munich,1972,Track and Field,Track and Field,"KOMAR, Wladyslaw",POL,Men,shot put,M,Gold
Munich,1972,Track and Field,Track and Field,"WOODS, George Roger",USA,Men,shot put,M,Silver
Munich,1972,Track and Field,Track and Field,"CHRISTOVA-TODOROVA, Ivanka Mikailova",BUL,Women,shot put,W,Bronze
Munich,1972,Track and Field,Track and Field,"CHIZHOVA, Nadezhda",URS,Women,shot put,W,Gold
Munich,1972,Track and Field,Track and Field,"HELMBOLD-GUMMEL, Margitta",GDR,Women,shot put,W,Silver
Munich,1972,Track and Field,Track and Field,"PRUDENCIO, Nelson",BRA,Men,triple jump,M,Bronze
Munich,1972,Track and Field,Track and Field,"SANEEV, Viktor",URS,Men,triple jump,M,Gold
Munich,1972,Track and Field,Track and Field,"DREHMEL, J�rg",GDR,Men,triple jump,M,Silver
Montreal,1976,Track and Field,Track and Field,"FOSTER, Brendan",GBR,Men,10000m,M,Bronze
Montreal,1976,Track and Field,Track and Field,"VIREN, Lasse",FIN,Men,10000m,M,Gold
Montreal,1976,Track and Field,Track and Field,"LOPES, Carlos",POR,Men,10000m,M,Silver
Montreal,1976,Track and Field,Track and Field,"BORZOV, Valery",URS,Men,100m,M,Bronze
Montreal,1976,Track and Field,Track and Field,"CRAWFORD, Hasely",TRI,Men,100m,M,Gold
Montreal,1976,Track and Field,Track and Field,"QUARRIE, Donald",JAM,Men,100m,M,Silver
Montreal,1976,Track and Field,Track and Field,"HELTEN, Inge",FRG,Women,100m,W,Bronze
Montreal,1976,Track and Field,Track and Field,"RICHTER-IRRGANG, Annegret",FRG,Women,100m,W,Gold
Montreal,1976,Track and Field,Track and Field,"STECHER, Renate",GDR,Women,100m,W,Silver
Montreal,1976,Track and Field,Track and Field,"LEBEDEVA, Natalya",URS,Women,100m hurdles,W,Bronze
Montreal,1976,Track and Field,Track and Field,"SCHALLER-KLIER, Johanna",GDR,Women,100m hurdles,W,Gold
Montreal,1976,Track and Field,Track and Field,"ANISIMOVA, Tatiana",URS,Women,100m hurdles,W,Silver
Montreal,1976,Track and Field,Track and Field,"DAVENPORT, Willie",USA,Men,110m hurdles,M,Bronze
Montreal,1976,Track and Field,Track and Field,"DRUT, Guy",FRA,Men,110m hurdles,M,Gold
Montreal,1976,Track and Field,Track and Field,"CASANAS RAMIREZ, Alejandro",CUB,Men,110m hurdles,M,Silver
Montreal,1976,Track and Field,Track and Field,"WELLMANN, Paul-Heinz",FRG,Men,1500m,M,Bronze
Montreal,1976,Track and Field,Track and Field,"WALKER, John",NZL,Men,1500m,M,Gold
Montreal,1976,Track and Field,Track and Field,"VAN DAMME, Ivo",BEL,Men,1500m,M,Silver
Montreal,1976,Track and Field,Track and Field,"KLAPEZYNSKI-BRUNS, Ulrike",GDR,Women,1500m,W,Bronze
Montreal,1976,Track and Field,Track and Field,"KAZANKINA, Tatiana",URS,Women,1500m,W,Gold
Montreal,1976,Track and Field,Track and Field,"HOFFMEISTER, Gunhild",GDR,Women,1500m,W,Silver
Montreal,1976,Track and Field,Track and Field,"EVANS, Dwayne Eugene",USA,Men,200m,M,Bronze
Montreal,1976,Track and Field,Track and Field,"QUARRIE, Donald",JAM,Men,200m,M,Gold
Montreal,1976,Track and Field,Track and Field,"HAMPTON, Millard Frank Jr.",USA,Men,200m,M,Silver
Montreal,1976,Track and Field,Track and Field,"STECHER, Renate",GDR,Women,200m,W,Bronze
Montreal,1976,Track and Field,Track and Field,"ECKERT-W�CKEL, B�rbel",GDR,Women,200m,W,Gold
Montreal,1976,Track and Field,Track and Field,"RICHTER-IRRGANG, Annegret",FRG,Women,200m,W,Silver
Montreal,1976,Track and Field,Track and Field,"FRENKEL, Peter",GDR,Men,20km walk,M,Bronze
Montreal,1976,Track and Field,Track and Field,"BAUTISTA ROCHA, Daniel",MEX,Men,20km walk,M,Gold
Montreal,1976,Track and Field,Track and Field,"REIMANN, Hans",GDR,Men,20km walk,M,Silver
Montreal,1976,Track and Field,Track and Field,"BAUMGARTL, Frank",GDR,Men,3000m steeplechase,M,Bronze
Montreal,1976,Track and Field,Track and Field,"GARDERUD, Anders",SWE,Men,3000m steeplechase,M,Gold
Montreal,1976,Track and Field,Track and Field,"MALINOWSKI, Bronislaw",POL,Men,3000m steeplechase,M,Silver
Montreal,1976,Track and Field,Track and Field,"FRAZIER, Herman Ronald",USA,Men,400m,M,Bronze
Montreal,1976,Track and Field,Track and Field,"JUANTORENA, Alberto",CUB,Men,400m,M,Gold
Montreal,1976,Track and Field,Track and Field,"NEWHOUSE, Frederick Vaughn",USA,Men,400m,M,Silver
Montreal,1976,Track and Field,Track and Field,"STROPAHL-STREIDT, Ellen",GDR,Women,400m,W,Bronze
Montreal,1976,Track and Field,Track and Field,"SZEWINSKA, Irena",POL,Women,400m,W,Gold
Montreal,1976,Track and Field,Track and Field,"BREHMER-LATHAN, Christina",GDR,Women,400m,W,Silver
Montreal,1976,Track and Field,Track and Field,"GAVRILENKO, Yevgeni",URS,Men,400m hurdles,M,Bronze
Montreal,1976,Track and Field,Track and Field,"MOSES, Edwin",USA,Men,400m hurdles,M,Gold
Montreal,1976,Track and Field,Track and Field,"SHINE, Michael Lyle",USA,Men,400m hurdles,M,Silver
Montreal,1976,Track and Field,Track and Field,"AKSININ, Aleksandr",URS,Men,4x100m relay,M,Bronze
Montreal,1976,Track and Field,Track and Field,"BORZOV, Valery",URS,Men,4x100m relay,M,Bronze
Montreal,1976,Track and Field,Track and Field,"KOLESNIKOV, Nikolai",URS,Men,4x100m relay,M,Bronze
Montreal,1976,Track and Field,Track and Field,"SILOVS, Yuris",URS,Men,4x100m relay,M,Bronze
Montreal,1976,Track and Field,Track and Field,"GLANCE, Harvey Edward",USA,Men,4x100m relay,M,Gold
Montreal,1976,Track and Field,Track and Field,"HAMPTON, Millard Frank Jr.",USA,Men,4x100m relay,M,Gold
Montreal,1976,Track and Field,Track and Field,"JONES, John Wesley",USA,Men,4x100m relay,M,Gold
Montreal,1976,Track and Field,Track and Field,"RIDDICK, Steven Earl",USA,Men,4x100m relay,M,Gold
Montreal,1976,Track and Field,Track and Field,"KOKOT, Manfred",GDR,Men,4x100m relay,M,Silver
Montreal,1976,Track and Field,Track and Field,"KURRAT, Klaus-Dieter",GDR,Men,4x100m relay,M,Silver
